id,postal_code,postal_zone,city_id:id,zone_type,neighborhoods,villages,active
postal_815010,815010,8150,state_co_1250,urban,"Alfonso Lopez- Centro- Ciudad- Cochise- El Prado- Gaitán- Galán- Jardín- José Vicente 1- José Vicente 2- La Esperanza- La Granja- Las Flores- Las Villas- Los Alpes- Los Libertadores- Modelo- Montebello- Pablo A- Pinzón- Salinas- San Jorge- San Luis- Santa","Caño Claro- Las Vegas-  Puerto Arturo-  Zona Urbana",True
postal_524588,524588,5245,state_co_935,rural,"","",True
postal_522040,522040,5220,state_co_942,urban,"","Cabecera Municipal",True
postal_252620,252620,2526,state_co_731,urban,"","LAGUNA GRANDE- PATIO DE BOLAS",True
postal_173048,173048,1730,state_co_529,rural,"","Alto Bonito- Carrizales-  Costa Rica-  Doña Juana Alta-  El Gancho-  El Palmar-  El Pomo-  El Retiro-  El Rosario-  El Vergel-  Encimadas-  Guacas-  Guarino Guamo-  Guarino San Roque-  Guayaquil-  La Bella-  La Italia-  La Mirla-  La Moscovita-  Piedras N",True
postal_150477,150477,1504,state_co_426,rural,"","La Parroquia- La Pradera-  Quebrada de Becerras",True
postal_760528,760528,7605,state_co_1216,rural,"","",True
postal_151001,151001,1510,state_co_489,urban,"","Centro",True
postal_251840,251840,2518,state_co_727,urban,"","",True
postal_152440,152440,1524,state_co_509,urban,"","",True
postal_520001,520001,5200,state_co_913,urban,"Agualongo- Altamira- Altamira I- Anganoy- Bachué- Caicedo- Colón- Colpatria- Conjunto Cerrado Rosales- Conjunto Cerrado Santa María- Conjunto Cerrado Villa Vergel- El Bosque- El Edén- El Remanso- Francisco de La Villota- Fraylejones- Gilberto Pabón- Grana","",True
postal_191560,191560,1915,state_co_570,urban,"","",True
postal_050002,050002,0500,state_co_201,urban,"Aldea Pablo VI- Carpinelo- El Compromiso- La Avanzada- La Esperanza No.2- Popular- Santo Domingo Savio No.1- Santo Domingo Savio No.2","",True
postal_195530,195530,1955,state_co_564,urban,"","",True
postal_680011,680011,6800,state_co_1043,urban,"23 de Junio- Alarcón- Camilo Torres- Carlos Pizarro- Don Bosco- Gaitán- Girardot- Granada- La Feria- La Gloria- Modelo- Mutualidad- Nariño- Nápoles- Pío XII- San Francisco- Santander- Sarabanda- Tres Estrellas- Zona Escarpa- Zona Industrial Chimita","Carrizal",True
postal_418020,418020,4180,state_co_828,urban,"","PARAISO- QUEBRADON-  SAN LORENZO",True
postal_251257,251257,2512,state_co_686,rural,"","CARRIZAL- CRUCES-  ESCOBAL-  FLORIDA-  FRIJOLITO-  GUARUMAL-  LA DIANA-  LOS ANDES-  MINAS DE YESO-  MURCA-  PIEDRA GORDA-  PROVIDENCIA-  SANTA BARBARA-  SANTA HELENA-  TUNJA",True
postal_173040,173040,1730,state_co_529,urban,"","",True
postal_250627,250627,2506,state_co_684,rural,"","CASCADAS- CENTRO-  CHINZALCUE-  GUATANCUY-  LA FRAGUA-  PAUNITA",True
postal_417001,417001,4170,state_co_811,urban,"","AGUADAS- HOLGUIN-  SAN VICENTE",True
postal_733548,733548,7335,state_co_1175,rural,"","Jagualito El Rodeo- Jagualito Pueblo Nuevo",True
postal_110131,110131,1101,state_co_349,urban,"Barrancas- Barrancas Norte- Barrancas Oriental- Bosque de Pinos- Bosque de Pinos III- Caobos Salazar- Cedro Salazar- El Toberín- Estrella del Norte- La Cita- La Liberia- La Pradera Norte- Las Margaritas- Las Orquídeas- San Cristóbal Norte- Santa Cecilia N","",True
postal_052840,052840,0528,state_co_206,urban,"","Cabecera Municipal- El Río-  El Taparo-  La Urria",True
postal_528537,528537,5285,state_co_974,rural,"","",True
postal_944010,944010,9440,state_co_1298,urban,"","",True
postal_521527,521527,5215,state_co_945,rural,"","Buenos Aires- El Arenal-  El Salado-  El Tauso-  La Chorrera-  La Cuesta-  La Estancia-  Los Molinos-  Palacio Alto-  Peña Negra-  San Carlos-  Yanangona",True
postal_413047,413047,4130,state_co_806,rural,"","PARAISO VIEJO",True
postal_150007,150007,1500,state_co_395,rural,"","",True
postal_632087,632087,6320,state_co_1023,rural,"","Aures- Cabecera Municipal-  Cumaral Bajo-  El Cairo Bajo-  El Dorado-  El Paraíso-  La Coqueta-  La Esmeralda-  La Granaja-  La Venada-  Las Brisas-  Leona-  Puerto Rico-  Río Gris-  San Gerardo-  San Juan Bajo",True
postal_992050,992050,9920,state_co_1318,urban,"","",True
postal_861008,861008,8610,state_co_1279,rural,"","",True
postal_178028,178028,1780,state_co_541,rural,"","Alto Obispo- Alto Obispo-  Alto Sevilla-  Alto Sevilla-  Bajo Obispo-  Bajo Obispo-  Bajo Sevilla-  Bajo Sevilla-  Buenavista-  Buenavista-  Dosquebradas-  Dosquebradas-  El Brasil-  El Brasil-  El Rodeo-  La Clara-  La Clara-  La Iberia-  La Playa-  La P",True
postal_154401,154401,1544,state_co_507,urban,"","",True
postal_547038,547038,5470,state_co_1012,rural,"","Aserrio- Buenos Aires-  Cristalina-  El Espejo-  El Rosario-  Filo Guamo-  Guaduas-  La Cecilia-  La Fria-  La Pedregosa-  La Ruidosa-  La Tiradera-  Marquetalia-  Platanal-  San Jacinto-  San Juancito-  San Luis Beguitas-  Santa Ines Alta-  Santa Ines Ba",True
postal_231037,231037,2310,state_co_637,rural,"","",True
postal_192501,192501,1925,state_co_583,urban,"","",True
postal_190587,190587,1905,state_co_595,rural,"","Los Cafés",True
postal_543058,543058,5430,state_co_1002,rural,"","Alcaparral- Alto Grande-  Cabecera Municipal-  El Escorial-  El Rosal-  El Totumo-  Fontibón-  García-  La ?pa-  La Legua-  Lengua-  Monteadentro-  Santa Matilde",True
postal_760007,760007,7600,state_co_1203,rural,"","",True
postal_761550,761550,7615,state_co_1233,urban,"Alcazar- Carlos Holguín Sardi- Doña Emma- El Prado- El Rey- Guerrero- Humberto González Narvaez- Ipira- José Joaquín Jaramillo- José María Barbosa- La Asunción- La Ceiba- La Ermita- Llanitos- Los Arrayanes- Los Pinos- Nueva Ermita- Obrero- San José Obrero","",True
postal_132037,132037,1320,state_co_379,rural,"El Anzuelo- La Campesina- Nuevo Horizonte- San Abel","",True
postal_700017,700017,7000,state_co_1130,rural,"","",True
postal_734501,734501,7345,state_co_1190,urban,"","",True
postal_055467,055467,0554,state_co_264,rural,"","",True
postal_682067,682067,6820,state_co_1056,rural,"","Antalá- Carabalí-  Cepita-  El Guayabo-  El Mangle-  Laguna-  Pavas-  Pire-  Quebradas-  Ramada",True
postal_731547,731547,7315,state_co_1176,rural,"","Cabecera Municipal",True
postal_185050,185050,1850,state_co_560,urban,"","",True
postal_111981,111981,1119,state_co_349,rural,"","ALTO DEL CABRA- El Hato-  HUNGRIA-  La Regadera-  Las Margaritas-  Las Mercedes-  Los Arrayanes-  Pasquilla-  Pasquillita-  ROMERAL-  Santa Bárbara-  Santa Rosa",True
postal_685021,685021,6850,state_co_1070,urban,"","Agua Fria- Cabecera Municipal",True
postal_205030,205030,2050,state_co_614,urban,"","",True
postal_052440,052440,0524,state_co_325,urban,"","Cabecera  Municipal- El Limón-  La Doce-  Quebradona Uno",True
postal_761548,761548,7615,state_co_1226,rural,"","Despensita- Espinal-  La Cayetana-  Sabanazo-  San Luis-  Tejada-  Veraguas",True
postal_505027,505027,5050,state_co_899,rural,"","",True
postal_862008,862008,8620,state_co_1273,rural,"","",True
postal_054427,054427,0544,state_co_290,rural,"","Agua Linda- Alto de Maria-  El Cerro-  El Tigre-  La Aguada-  La Cascada-  La Holanda-  La Luz-  La Mesa-  Llanadas-  Paraguas-  Pocitos-  Santa Isabel",True
postal_150420,150420,1504,state_co_495,urban,"","",True
postal_193587,193587,1935,state_co_571,rural,"","",True
postal_052420,052420,0524,state_co_275,urban,"","",True
postal_528060,528060,5280,state_co_918,urban,"","",True
postal_182018,182018,1820,state_co_557,rural,"","",True
postal_057870,057870,0578,state_co_274,urban,"","",True
postal_760548,760548,7605,state_co_1231,rural,"","El Aguacate- La Soledad",True
postal_083007,083007,0830,state_co_345,rural,"","",True
postal_253037,253037,2530,state_co_728,rural,"","ALTO DEL ROBLE- BERLIN-  CABRERA-  CAPATA-  CHONTARAL-  CONCORDIA-  EL BELEN-  EL CHAMANTE-  EL CONDE-  EL ESPINO-  EL LIBANO-  EL RETIRO-  El Rosario-  EL SINAI GRANDE-  EL TIBER-  GIBRALTAR-  GOLGOTA-  GUADALUPE-  ILO-  LA ARABIA-  LA ARGENTINA-  LA BOT",True
postal_055413,055413,0554,state_co_259,urban,"19 de Abril- Camparola- Ditaires- El Palmar- Glorieta Pilsen- La Finca- La Palma- Las Brisas- Las Margaritas- Malta- Montesacro- Monteverde- Pilsen- Samaria- Samaria Robles del Sur- San Antonio- San Francisco- San Gabriel- San Javier- San Pío X- Santa Ana","Cabecera Municipal- La Erde-  Olivares-  San Antonio de Prado",True
postal_972040,972040,9720,state_co_1313,urban,"","",True
postal_233009,233009,2330,state_co_643,rural,"","",True
postal_130537,130537,1305,state_co_393,rural,"","",True
postal_762030,762030,7620,state_co_1239,urban,"","",True
postal_686561,686561,6865,state_co_1068,urban,"","",True
postal_418060,418060,4180,state_co_829,urban,"","CUCHILLA- FLORIDA-  KENEDY-  LA ESTRELLA-  LLANADA DE NARANJOS-  MESITAS-  TIMANCO",True
postal_527501,527501,5275,state_co_969,urban,"","",True
postal_130507,130507,1305,state_co_384,rural,"","",True
postal_524001,524001,5240,state_co_924,urban,"","",True
postal_134028,134028,1340,state_co_351,rural,"","Las Tijeras- Sol y Sombra",True
postal_853037,853037,8530,state_co_1266,rural,"","Araguaney- Arrayanes-  Bocas del Pauto-  Bocas del Urele-  Cafifi-  Cardoncito-  El Caiman-  El Convento-  El Malino-  El Palmar-  El Tigre-  Guaracuras-  La Reforma-  La Union de Cojomu-  La Venturosa-  Lagunitas-  Los Patos-  Mata de Santo-  Miramar De",True
postal_543017,543017,5430,state_co_980,rural,"","Aguanegra- Bateas-  Calaluna-  Centro Poblado La Donjuana-  El Roble-  Naranjal-  Salto",True
postal_275018,275018,2750,state_co_790,rural,"","",True
postal_687033,687033,6870,state_co_1049,urban,"16 de Marzo- 9 de Abril- Alto del Campestre- Altos de Cañaveral- Antonia Santos- Area de Protección- Bellavista- Buenavista- Buenos Aires- Campestre- Centro- Colombia- El Campín- El Castillo- El Cerro- El Chicó- El Cincuentenario- El Dorado- El Limonar- E","",True
postal_528017,528017,5280,state_co_949,rural,"","",True
postal_182057,182057,1820,state_co_555,rural,"","EL KIOSCO- EL POMO-  LA PRIMAVERA-  QUEBRADON SUR-  SAN ANTONIO-  SAN JOSE ALTO-  SAN PABLO",True
postal_111931,111931,1119,state_co_349,urban,"Bellavista- Caracolí- Jerusalén- La Pradera- Las Brisas- Potosí- Santa Viviana- Sierra Morena- Sierra Morena- Sierra Morena- Sierra Morena II- Verona","",True
postal_500008,500008,5000,state_co_884,rural,"","",True
postal_417087,417087,4170,state_co_803,rural,"","COPALITO- GUADUALES-  LA CABAÑA-  SALADO-  SAN MARCOS",True
postal_522548,522548,5225,state_co_922,rural,"","Cariaco Alto- Cariaco Bajo-  Ciudadela de Bomboná-  Santa Inés",True
postal_541050,541050,5410,state_co_1005,urban,"","",True
postal_231509,231509,2315,state_co_650,rural,"","",True
postal_194020,194020,1940,state_co_577,urban,"","Cabecera Municipal- Puente Real",True
postal_134520,134520,1345,state_co_353,urban,"","Cabecera Municipal- Quebrada Vieja-  Sereno",True
postal_682007,682007,6820,state_co_1110,rural,"","Cairasco- Hato-  Listará-  LLano Grande-  Mogotocoro-  Palmar-  Salado Negro-  San Pablo-  Santo Domingo-  Sisota-  Tanqueva",True
postal_763577,763577,7635,state_co_1214,rural,"","",True
postal_528030,528030,5280,state_co_962,urban,"","",True
postal_250207,250207,2502,state_co_751,rural,"","CARRASQUILLA- CHINCHE-  CHITASUGA-  CHUCUA-  CHURUGUNCO-  EL ESTANCO-  Fonqueta-  GALDAMEZ-  JUAICA-  JUANCA-  PALO VERDE-  POVEDA 1-  POVEDA 2-  SANTUARIO LA CUESTA-  Tiquiza",True
postal_760043,760043,7600,state_co_1203,urban,"Bellavista- El Lido- El Mortiñal- Miraflores- San Fernando Viejo- Santa Bárbara- Santa Isabel- Sector Altos de Santa Isabel- Tejares - Cristales- U.D.A Galindo Plaza Toros- Unidad Residencial El Coliseo- Urbanización Nueva Granada","",True
postal_760022,760022,7600,state_co_1203,urban,"Antonio Nariño- Calipso- El Diamante- El Poblado I- El Poblado II- El Vergel- Los Robles- Sector Asprosocial - Diamante- Yira Castro","",True
postal_195560,195560,1955,state_co_563,urban,"","",True
postal_250027,250027,2500,state_co_683,rural,"Bacatá- Francisco Martínez Rico- Hato Casa Blanca- Miraflores- Villa Paola- Villapaul- Alcaparro- Amparito- Aprovim- Barranquillita- Bello Horizonte- Bolonia- Casas Grises- El Cortijo- El Molino- El Pinar- El Rinconcito- El Sociego- El Triunfo- Escallón-","BEBEDEROS- BOYERO-  CACIQUE-  COCLI-  EL HATO-  FLORIDA-  LA ISLA-  LA PUNTA-  LA PUNTA-  SAN JOSE-  SIBERIA-  SIETE TROJES-  SIETE TROJES",True
postal_441038,441038,4410,state_co_851,rural,"","",True
postal_151040,151040,1510,state_co_420,urban,"","",True
postal_151607,151607,1516,state_co_413,rural,"","CHinyaque",True
postal_132512,132512,1325,state_co_366,urban,"Alfonso Lopez- Antonio Galán- Baracoa- Buenos Aires- Córdoba- Ciénaga- Ciénaga de Versalles- Comuneros- Costa Azul- Dos de Noviembre- El Carmen- El Milagro- El Recreo- El Trinche- Florida- Florida I- Florida II- Florida III- Isla de Cuba- Jarrillo Sur- La","",True
postal_271058,271058,2710,state_co_775,rural,"","",True
postal_524560,524560,5245,state_co_925,urban,"","",True
postal_816010,816010,8160,state_co_1246,urban,"20 de Julio- 6 de Enero- Centro- Charalá- La Libertad- Las Flores- Las Palmeras- Nueva Valencia- Obrero- Riveras del Arauca- San Isidro- San Martín- Villa María","Arauquita",True
postal_134507,134507,1345,state_co_375,rural,"","",True
postal_191527,191527,1915,state_co_580,rural,"","",True
postal_278058,278058,2780,state_co_796,rural,"","",True
postal_051420,051420,0514,state_co_218,urban,"","",True
postal_445008,445008,4450,state_co_853,rural,"7 de Agosto","EL HORNO",True
postal_507029,507029,5070,state_co_911,rural,"","Altamira- Santa Teresa del Camoa",True
postal_950009,950009,9500,state_co_1306,rural,"","",True
postal_991018,991018,9910,state_co_1319,rural,"","",True
postal_760502,760502,7605,state_co_1243,urban,"Alto San Jorge- Asovivir Las Colinas- Buenos Aires- Corvivalle- Imviyumbo San Jorge- Juan Pablo II- La Estancia- La Nueva Estancia- Las Américas- Las Cruces- Panorama- Puerto Isaac- San Jorge","Arroyohondo- Cabecera Municipal-  El Higuerón",True
postal_253247,253247,2532,state_co_669,rural,"","ALTAGRACIA- BALUNDA-  CALAMBATA-  CAMPO ALEGRE-  EL RETIRO-  EL RINCON-  GUATE-  HELECHAL-  PEDREGAL-  SANTA TERESA",True
postal_680005,680005,6800,state_co_1043,urban,"Aeropuerto- Balconcitos- Bucaramanga- Ciudadela Real de Minas- Colombia- Conalvivienda- Cordoncillo- Cordoncillo I- Estoraques- Fundadores Arco Iris- Granada Sur- La Ceiba- La Victoria- Las Margaritas- Los Canelos- Los Héroes- Manzanares- Monte Redondo- M","",True
postal_055417,055417,0554,state_co_259,rural,"","El Jardín- La Verde",True
postal_253430,253430,2534,state_co_761,urban,"","",True
postal_852017,852017,8520,state_co_1255,rural,"","Varsovia- Villa Julia",True
postal_252637,252637,2526,state_co_677,rural,"","EL PORVENIR- GUACACHA-  PRADILLA",True
postal_911030,911030,9110,state_co_1296,urban,"","",True
postal_252047,252047,2520,state_co_663,rural,"","APOSENTOS- BAJO ARIARI-  CANADA-  Capitolio-  COA - EL RETIRO-  Concepción-  EL RUBI-  Guacanas-  HOYERIAS-  LA CASCADA-  LA PLAYA-  La Unión-  LAS AGUILAS-  LAS MERCEDES-  LAS VEGAS-  NUÑEZ-  Nueva Granada-  NUEVA GRANADA-  Nuñez-  PAQUILO-  PEÑAS BLANCA",True
postal_683577,683577,6835,state_co_1119,rural,"","Cienaga del Opon- La Esperanza-  Marquetalia-  Puerto Nuevo-  Vizcaina Alta-  Vizcaina Baja",True
postal_186078,186078,1860,state_co_556,rural,"","",True
postal_182050,182050,1820,state_co_555,urban,"","",True
postal_155068,155068,1550,state_co_457,rural,"Bosque","Altazor- Bolívar-  Buenos Aires-  Cabecera Municipal-  Cambuco-  Centro-  Chaquipay-  Cocos-  Cortaderal-  El Roble-  La Laja-  Los Bancos-  Manga-  Mirador-  Palenque-  Penjamo-  San José Nazareth",True
postal_732067,732067,7320,state_co_1161,rural,"","",True
postal_527009,527009,5270,state_co_956,rural,"","",True
postal_056030,056030,0560,state_co_317,urban,"","",True
postal_684068,684068,6840,state_co_1129,rural,"","Bellavista- Coscal-  Las Puentes-  Montenegro",True
postal_055810,055810,0558,state_co_244,urban,"","Cabecera Municipal- Campo Alegre-  El Socorro",True
postal_083047,083047,0830,state_co_341,rural,"","",True
postal_763010,763010,7630,state_co_1205,urban,"","",True
postal_861080,861080,8610,state_co_1283,urban,"","",True
postal_057047,057047,0570,state_co_250,rural,"","Buriticá- Cabecera Municipal-  Ciriguán-  El Águila-  El Limo-  El Madero-  El Naranjo-  El Roblal-  El Tambo-  Filo del Medio-  Guarco-  La Ciénaga-  La Planta-  Los Asientos-  Macanal-  Manglar-  Pajarito-  Tinajitas-  Toyo-  Zona Rural Cabecera Municip",True
postal_540017,540017,5400,state_co_977,rural,"","El Empalme- El Totumito-  La Valera-  Llana Finaria-  San Miguel",True
postal_527537,527537,5275,state_co_929,rural,"","",True
postal_702030,702030,7020,state_co_1131,urban,"7 de Agosto- 7 de Agosto I- Centro- Divino Niño- El Carmen- El Paraíso- La Cruz- La Esperanza- La Paz- San Francisco- San José- San Martín- San Rafael- Santa Lucía- Santo Tomás","",True
postal_177080,177080,1770,state_co_520,urban,"","",True
postal_852057,852057,8520,state_co_1262,rural,"Cogollo","",True
postal_051840,051840,0518,state_co_234,urban,"","",True
postal_417077,417077,4170,state_co_803,rural,"","ALTO BUENAVISTA- BAJOCANTO-  BATEAS-  BOMBONA-  BOMBONA-  CANTARITO-  CARBONAL-  CRISTO REY-  EL CARMEN-  EL CERRITO-  EL MACAL-  EL PALACIO-  ENCANTO-  HIGUERON-  LA PALMA-  LA VICTORIA-  LAS BRISAS-  LAS MERCEDES-  MESA ALTA-  MESON-  OLIVOS-  SAN ISIDR",True
postal_763510,763510,7635,state_co_1222,urban,"Alfonso Lopez- Altos de Ginebra- Bolívar- Centro- Cornelio Reyes- El Alcázar- El Jordán- El Molino- El Prado- El Refugio- La Mansión- Municipal- Prados del Norte- Promesa- Sagi- San José- San Juan Bosco- San Pedro","",True
postal_154247,154247,1542,state_co_485,rural,"","Barbilla Y Mane- Cabecera Municipal-  Guatoque",True
postal_501037,501037,5010,state_co_907,rural,"","LOS MEDIOS DE HUMEA",True
postal_133501,133501,1335,state_co_352,urban,"","",True
postal_760033,760033,7600,state_co_1203,urban,"Bosques del Limonar- Cañaveralejo - Seguros Patria- Camino Real - Juaquin Borrero S- Ciudad Capri- Ciudadela Pasoancho- El Gran Limonar- El Gran Limonar - Cataya- El Limonar- La Hacienda- Las Quintas de Don Simón- Los Portales-Nuevo Rey- Mayapan - Las Veg","",True
postal_230528,230528,2305,state_co_652,rural,"","Puerto Nuevo- San Isidro-  Varital",True
postal_273017,273017,2730,state_co_794,rural,"","",True
postal_631007,631007,6310,state_co_1020,rural,"","Buenavista- La Cristalina-  La Siria-  LLamadas-  Naranjal Alto-  Piamonte",True
postal_205058,205058,2050,state_co_625,rural,"","",True
postal_477058,477058,4770,state_co_870,rural,"","Chino Blas- Garrapata-  Paraíso-  Piñuela-  Placita-  Salaminita",True
postal_055468,055468,0554,state_co_264,rural,"","Cabecera Municipal- Cabecera Municipal-  Juan XXIII-  La Tablacita-  Pan de Azúcar-  Peñas Blancas-  Sagrada Familia-  San Isidro-  San José",True
postal_660003,660003,6600,state_co_1029,urban,"20 de Julio- Acueducto- Alfonso Lopez- Altos de Canaán- Antonio Nariño- Arboleda del Río- Bella Vista- Berlín- Brisas del Otún- Caminos de Canaan- Canaan Conjunto Residencial- Castaño Robledo- Chicó Restrepo- Comfamiliar- Conjunto Residencial Curacavi- Co","El Rocío",True
postal_151620,151620,1516,state_co_490,urban,"","",True
postal_055857,055857,0558,state_co_311,rural,"","Cerro Tusa- Pueblito de Los Bolívares-  Pueblo de San José",True
